tm	opp	season	week	player	reg_play	yards_adj	dpos	start	yob	value
"ARI"	"NYG"	2002	4	"JP-3200"	67	3.990111	42	1997	1974	5.299015
"BAL"	"DEN"	2002	4	"CR-0600"	38.2	4.783389	75	2000	1977	4.140656
"BUF"	"CHI"	2002	4	"DB-2600"	63	6.531682	1	1993	1972	7.807715
"CAR"	"GB"	2002	4	"RP-0500"	63	5.37026	141	1989	1966	3.720037
"CHI"	"BUF"	2002	4	"JM-4500"	56	4.510412	178	1995	1971	3.719557
"CIN"	"TB"	2002	4	"AS-1400"	47.4	2.224464	3	1999	1975	7.557323
"CLE"	"PIT"	2002	4	"TC-2600"	56	4.452253	1	1999	1977	7.807715
"DAL"	"LAR"	2002	4	"QC-0100"	62	4.936624	53	2001	1977	4.886456
"DEN"	"BAL"	2002	4	"BG-1900"	59.8	4.98677	91	1998	1975	3.924745
"DET"	"NO"	2002	4	"JH-1700"	63	5.292325	3	2002	1978	7.557323
"GB"	"CAR"	2002	4	"BF-0100"	58	5.056623	33	1991	1969	5.677783
"HOU"	"PHI"	2002	4	"DC-0700"	53.2	4.275966	1	2002	1979	7.807715
"JAC"	"NYJ"	2002	4	"MB-4500"	45.8	7.205261	118	1993	1970	3.766246
"KC"	"MIA"	2002	4	"TG-1600"	59.6	7.149533	222	1993	1970	3.468181
"LAC"	"NE"	2002	4	"DB-3800"	50	6.817593	32	2001	1979	5.704956
"LAR"	"DAL"	2002	4	"KW-0500"	7	6.085582	0	1998	1971	3
"LAR"	"DAL"	2002	4	"JM-1100"	54	5.601455	0	1996	1970	3
"MIA"	"KC"	2002	4	"JF-1400"	59.7	6.511292	0	1995	1971	3
"MIN"	"SEA"	2002	4	"DC-4400"	35.1	5.068717	11	1999	1977	6.92533
"NE"	"LAC"	2002	4	"TB-2300"	76	5.926032	199	2000	1977	3.663153
"NO"	"DET"	2002	4	"AB-2900"	66.9	5.180042	131	2000	1976	3.706278
"NYG"	"ARI"	2002	4	"KC-2000"	52.1	5.243939	1	1995	1972	7.807715
"NYJ"	"JAC"	2002	4	"CP-0900"	33.4	5.773354	18	2000	1976	6.455974
"NYJ"	"JAC"	2002	4	"VT-0200"	7	1.253469	1	1987	1963	7.807715
"OAK"	"TEN"	2002	4	"RG-0200"	39.8	8.248497	98	1987	1965	3.871378
"PHI"	"HOU"	2002	4	"DM-2200"	72.2	5.316815	2	1999	1976	7.649599
"PIT"	"CLE"	2002	4	"TM-0200"	19	6.983548	25	1992	1971	6.048151
"PIT"	"CLE"	2002	4	"KS-2300"	53	4.1047	60	1995	1972	4.682622
"SEA"	"MIN"	2002	4	"TD-1400"	33.1	9.952281	6	1994	1972	7.292971
"TB"	"CIN"	2002	4	"BJ-1400"	45	6.738763	227	1992	1968	3.410072
"TEN"	"OAK"	2002	4	"SM-2400"	44	6.109184	3	1995	1973	7.557323
"ARI"	"CAR"	2002	5	"JP-3200"	69	4.67405	42	1997	1974	5.299015
"ATL"	"TB"	2002	5	"MV-0300"	32	2.282011	1	2001	1980	7.807715
"ATL"	"TB"	2002	5	"DJ-1800"	27.6	4.587004	0	2000	1977	3
"BAL"	"CLE"	2002	5	"CR-0600"	60.5	6.195228	75	2000	1977	4.140656
"BUF"	"OAK"	2002	5	"DB-2600"	69.4	6.342153	1	1993	1972	7.807715
"CAR"	"ARI"	2002	5	"RP-0500"	59	4.02114	141	1989	1966	3.720037
"CHI"	"GB"	2002	5	"JM-4500"	61.8	5.17647	178	1995	1971	3.719557
"CIN"	"IND"	2002	5	"JK-1500"	65.7	5.866881	0	1997	1972	3
"CLE"	"BAL"	2002	5	"TC-2600"	39	5.584439	1	1999	1977	7.807715
"CLE"	"BAL"	2002	5	"KH-2100"	25	7.527575	0	1997	1973	3
"DAL"	"NYG"	2002	5	"QC-0100"	69	4.801971	53	2001	1977	4.886456
"DEN"	"LAC"	2002	5	"BG-1900"	58.5	6.737566	91	1998	1975	3.924745
"GB"	"CHI"	2002	5	"BF-0100"	58.5	7.66069	33	1991	1969	5.677783
"IND"	"CIN"	2002	5	"PM-0200"	56.9	5.064884	1	1998	1976	7.807715
"JAC"	"PHI"	2002	5	"MB-4500"	50.9	5.27602	118	1993	1970	3.766246
"KC"	"NYJ"	2002	5	"TG-1600"	62	8.29895	222	1993	1970	3.468181
"LAC"	"DEN"	2002	5	"DB-3800"	48.9	5.031962	32	2001	1979	5.704956
"LAR"	"SF"	2002	5	"JM-1100"	40.6	4.915339	0	1996	1970	3
"MIA"	"NE"	2002	5	"JF-1400"	66.2	4.547753	0	1995	1971	3
"NE"	"MIA"	2002	5	"TB-2300"	45.1	5.292273	199	2000	1977	3.663153
"NO"	"PIT"	2002	5	"AB-2900"	50.9	5.884264	131	2000	1976	3.706278
"NYG"	"DAL"	2002	5	"KC-2000"	53	6.111139	1	1995	1972	7.807715
"NYJ"	"KC"	2002	5	"CP-0900"	59	6.055695	18	2000	1976	6.455974
"OAK"	"BUF"	2002	5	"RG-0200"	57.2	8.794612	98	1987	1965	3.871378
"PHI"	"JAC"	2002	5	"DM-2200"	77.4	5.046253	2	1999	1976	7.649599
"PIT"	"NO"	2002	5	"TM-0200"	68	5.208918	25	1992	1971	6.048151
"SF"	"LAR"	2002	5	"TR-0100"	.1	-.0985493	212	2000	1977	3.575995
"SF"	"LAR"	2002	5	"JG-0600"	35.4	7.690556	0	1999	1970	3
"TB"	"ATL"	2002	5	"BJ-1400"	56.9	5.521439	227	1992	1968	3.410072
"TEN"	"WAS"	2002	5	"SM-2400"	55.3	4.90281	3	1995	1973	7.557323
"WAS"	"TEN"	2002	5	"DW-5000"	10	4.810612	99	1997	1974	3.92157
"WAS"	"TEN"	2002	5	"PR-0100"	50.2	6.979743	32	2002	1979	5.704956
"ATL"	"NYG"	2002	6	"DJ-1800"	51	6.276991	0	2000	1977	3
"BAL"	"IND"	2002	6	"CR-0600"	57	4.154224	75	2000	1977	4.140656
"BUF"	"HOU"	2002	6	"DB-2600"	67.9	5.806266	1	1993	1972	7.807715
"CAR"	"DAL"	2002	6	"RP-0500"	28	4.694293	141	1989	1966	3.720037
"CAR"	"DAL"	2002	6	"CW-1300"	33	5.77598	106	2001	1972	3.8407
"CIN"	"PIT"	2002	6	"JK-1500"	31.7	4.142756	0	1997	1972	3
"CLE"	"TB"	2002	6	"TC-2600"	56.7	3.179373	1	1999	1977	7.807715
"DAL"	"CAR"	2002	6	"QC-0100"	62	5.175824	53	2001	1977	4.886456
"DEN"	"MIA"	2002	6	"BG-1900"	75	5.353291	91	1998	1975	3.924745
"DET"	"MIN"	2002	6	"JH-1700"	59	5.855995	3	2002	1978	7.557323
"GB"	"NE"	2002	6	"BF-0100"	53.2	5.281796	33	1991	1969	5.677783
"HOU"	"BUF"	2002	6	"DC-0700"	58	5.488446	1	2002	1979	7.807715
"IND"	"BAL"	2002	6	"PM-0200"	63	4.688756	1	1998	1976	7.807715
"JAC"	"TEN"	2002	6	"MB-4500"	13	3.978056	118	1993	1970	3.766246
"JAC"	"TEN"	2002	6	"DG-0600"	28	5.678606	108	2002	1978	3.832578
"KC"	"LAC"	2002	6	"TG-1600"	59	5.529441	222	1993	1970	3.468181
"LAC"	"KC"	2002	6	"DB-3800"	70	6.566547	32	2001	1979	5.704956
"LAR"	"OAK"	2002	6	"MB-4800"	49.4	6.229728	168	2002	1977	3.730531
"MIA"	"DEN"	2002	6	"JF-1400"	53	4.972385	0	1995	1971	3
"MIN"	"DET"	2002	6	"DC-4400"	61.4	6.211638	11	1999	1977	6.92533
"NE"	"GB"	2002	6	"TB-2300"	52.3	3.969657	199	2000	1977	3.663153
"NO"	"WAS"	2002	6	"AB-2900"	52.2	5.906892	131	2000	1976	3.706278
"NYG"	"ATL"	2002	6	"KC-2000"	61	4.868664	1	1995	1972	7.807715
"OAK"	"LAR"	2002	6	"RG-0200"	56.7	5.17636	98	1987	1965	3.871378
"PIT"	"CIN"	2002	6	"TM-0200"	31.3	7.4988	25	1992	1971	6.048151
"SEA"	"SF"	2002	6	"TD-1400"	62	5.294891	6	1994	1972	7.292971
"SF"	"SEA"	2002	6	"JG-0600"	60	5.989638	0	1999	1970	3
"TB"	"CLE"	2002	6	"BJ-1400"	63.9	5.649077	227	1992	1968	3.410072
"TEN"	"JAC"	2002	6	"SM-2400"	75	5.047345	3	1995	1973	7.557323
"WAS"	"NO"	2002	6	"PR-0100"	63.8	4.448385	32	2002	1979	5.704956
"ARI"	"DAL"	2002	7	"JP-3200"	85	4.372039	42	1997	1974	5.299015
"ATL"	"CAR"	2002	7	"MV-0300"	48.2	5.893142	1	2001	1980	7.807715
"ATL"	"CAR"	2002	7	"DJ-1800"	1.4	2.532063	0	2000	1977	3
"BAL"	"JAC"	2002	7	"CR-0600"	62	4.111132	75	2000	1977	4.140656
"BUF"	"MIA"	2002	7	"DB-2600"	59.8	5.096398	1	1993	1972	7.807715
"CAR"	"ATL"	2002	7	"RF-0100"	10.8	3.632011	137	2002	1978	3.709267
"CAR"	"ATL"	2002	7	"CW-1300"	22	2.401433	106	2001	1972	3.8407
"CHI"	"DET"	2002	7	"CC-1400"	58	3.735289	76	1988	1965	4.134471
"CLE"	"HOU"	2002	7	"TC-2600"	55.8	4.103753	1	1999	1977	7.807715
"DAL"	"ARI"	2002	7	"QC-0100"	59	5.913979	53	2001	1977	4.886456
"DEN"	"KC"	2002	7	"BG-1900"	78	6.585541	91	1998	1975	3.924745
"DET"	"CHI"	2002	7	"JH-1700"	69	5.004837	3	2002	1978	7.557323
"GB"	"WAS"	2002	7	"DP-0800"	21.9	3.86585	0	1993	1968	3
"GB"	"WAS"	2002	7	"BF-0100"	26	5.356037	33	1991	1969	5.677783
"HOU"	"CLE"	2002	7	"DC-0700"	60.1	5.013768	1	2002	1979	7.807715
"IND"	"PIT"	2002	7	"PM-0200"	63.8	5.293639	1	1998	1976	7.807715
"JAC"	"BAL"	2002	7	"MB-4500"	77	5.334185	118	1993	1970	3.766246
"KC"	"DEN"	2002	7	"TG-1600"	68	4.371919	222	1993	1970	3.468181
"LAC"	"OAK"	2002	7	"DB-3800"	68	5.064076	32	2001	1979	5.704956
"LAR"	"SEA"	2002	7	"MB-4800"	71.2	6.220048	168	2002	1977	3.730531
"MIA"	"BUF"	2002	7	"RL-1400"	67.9	4.177759	0	1996	1972	3
"MIN"	"NYJ"	2002	7	"DC-4400"	52.9	6.261786	11	1999	1977	6.92533
"NO"	"SF"	2002	7	"AB-2900"	65	6.149318	131	2000	1976	3.706278
"NYJ"	"MIN"	2002	7	"CP-0900"	52.4	6.952651	18	2000	1976	6.455974
"OAK"	"LAC"	2002	7	"RG-0200"	60	6.45334	98	1987	1965	3.871378
"PHI"	"TB"	2002	7	"DM-2200"	57.9	4.544864	2	1999	1976	7.649599
"PIT"	"IND"	2002	7	"TM-0200"	45.3	6.423256	25	1992	1971	6.048151
"SEA"	"LAR"	2002	7	"MH-1600"	1.6	5.081348	187	1998	1975	3.696125
"SEA"	"LAR"	2002	7	"TD-1400"	39.5	6.170093	6	1994	1972	7.292971
"SF"	"NO"	2002	7	"JG-0600"	64	6.387229	0	1999	1970	3
"TB"	"PHI"	2002	7	"BJ-1400"	56	3.208094	227	1992	1968	3.410072
"TB"	"PHI"	2002	7	"RJ-1200"	9	3.896586	99	1995	1973	3.92157
"WAS"	"GB"	2002	7	"PR-0100"	62.4	4.266041	32	2002	1979	5.704956
"ARI"	"SF"	2002	8	"JP-3200"	62.2	6.421229	42	1997	1974	5.299015
"ATL"	"NO"	2002	8	"MV-0300"	63	6.935344	1	2001	1980	7.807715
"BAL"	"PIT"	2002	8	"JB-3800"	62	4.954451	166	1992	1970	3.727552
"BUF"	"DET"	2002	8	"DB-2600"	62	5.739301	1	1993	1972	7.807715
"CAR"	"TB"	2002	8	"RF-0100"	51	2.511926	137	2002	1978	3.709267
"CHI"	"MIN"	2002	8	"CC-1400"	34.9	3.113262	76	1988	1965	4.134471
"CHI"	"MIN"	2002	8	"HB-0400"	2.4	3.430653	0	2002	1975	3
"CIN"	"TEN"	2002	8	"JK-1500"	63	6.007249	0	1997	1972	3
"CLE"	"NYJ"	2002	8	"TC-2600"	70	4.996415	1	1999	1977	7.807715
"DAL"	"SEA"	2002	8	"CH-4900"	53	4.346133	0	2002	1977	3
"DEN"	"NE"	2002	8	"BG-1900"	63	5.888976	91	1998	1975	3.924745
"DET"	"BUF"	2002	8	"JH-1700"	66	4.646365	3	2002	1978	7.557323
"HOU"	"JAC"	2002	8	"DC-0700"	53	4.718349	1	2002	1979	7.807715
"IND"	"WAS"	2002	8	"PM-0200"	53.9	4.903696	1	1998	1976	7.807715
"JAC"	"HOU"	2002	8	"MB-4500"	71	4.03785	118	1993	1970	3.766246
"KC"	"OAK"	2002	8	"TG-1600"	63	5.138706	222	1993	1970	3.468181
"MIN"	"CHI"	2002	8	"DC-4400"	52.6	5.322486	11	1999	1977	6.92533
"NE"	"DEN"	2002	8	"TB-2300"	53	3.464137	199	2000	1977	3.663153
"NO"	"ATL"	2002	8	"AB-2900"	59	5.606163	131	2000	1976	3.706278
"NYG"	"PHI"	2002	8	"KC-2000"	53.8	6.137134	1	1995	1972	7.807715
"NYJ"	"CLE"	2002	8	"CP-0900"	46.8	5.176394	18	2000	1976	6.455974
"OAK"	"KC"	2002	8	"RG-0200"	71	6.098069	98	1987	1965	3.871378
"PHI"	"NYG"	2002	8	"DM-2200"	66.7	6.022715	2	1999	1976	7.649599
"PIT"	"BAL"	2002	8	"TM-0200"	39.9	6.359279	25	1992	1971	6.048151
"PIT"	"BAL"	2002	8	"KS-2300"	1.9	6.643693	60	1995	1972	4.682622
"SEA"	"DAL"	2002	8	"TD-1400"	16	3.573403	6	1994	1972	7.292971
"SEA"	"DAL"	2002	8	"MH-1600"	50	4.293403	187	1998	1975	3.696125
"SF"	"ARI"	2002	8	"JG-0600"	53	6.442312	0	1999	1970	3
"TB"	"CAR"	2002	8	"SK-0400"	1	7.122658	50	1999	1977	5.001646
"TB"	"CAR"	2002	8	"RJ-1200"	66	3.44084	99	1995	1973	3.92157
"TEN"	"CIN"	2002	8	"SM-2400"	53	6.601182	3	1995	1973	7.557323
"WAS"	"IND"	2002	8	"SM-0900"	71.3	5.094913	0	1996	1970	3
"ARI"	"LAR"	2002	9	"JP-3200"	51	4.489465	42	1997	1974	5.299015
"ATL"	"BAL"	2002	9	"MV-0300"	58	3.863907	1	2001	1980	7.807715
"BAL"	"ATL"	2002	9	"JB-3800"	58	5.718045	166	1992	1970	3.727552
"BUF"	"NE"	2002	9	"DB-2600"	46.1	4.616999	1	1993	1972	7.807715
"CHI"	"PHI"	2002	9	"JM-4500"	64	3.982341	178	1995	1971	3.719557
"CIN"	"HOU"	2002	9	"JK-1500"	37.1	6.751899	0	1997	1972	3
"CLE"	"PIT"	2002	9	"TC-2600"	41	4.483144	1	1999	1977	7.807715
"DAL"	"DET"	2002	9	"CH-4900"	70	3.227407	0	2002	1977	3
"DET"	"DAL"	2002	9	"JH-1700"	57	2.253502	3	2002	1978	7.557323
"GB"	"MIA"	2002	9	"DP-0800"	.4	-1.606509	0	1993	1968	3
"GB"	"MIA"	2002	9	"BF-0100"	43.2	6.162139	33	1991	1969	5.677783
"HOU"	"CIN"	2002	9	"DC-0700"	47.4	4.097469	1	2002	1979	7.807715
"IND"	"TEN"	2002	9	"PM-0200"	62.4	4.724087	1	1998	1976	7.807715
"JAC"	"NYG"	2002	9	"MB-4500"	46.5	5.626644	118	1993	1970	3.766246
"LAC"	"NYJ"	2002	9	"DB-3800"	32.3	4.1778	32	2001	1979	5.704956
"LAR"	"ARI"	2002	9	"MB-4800"	65	6.53176	168	2002	1977	3.730531
"MIA"	"GB"	2002	9	"SR-1200"	5	.5106118	109	2002	1978	3.821054
"MIA"	"GB"	2002	9	"RL-1400"	46.7	4.577591	0	1996	1972	3
"MIN"	"TB"	2002	9	"DC-4400"	44.8	6.888139	11	1999	1977	6.92533
"NE"	"BUF"	2002	9	"TB-2300"	45.7	7.287713	199	2000	1977	3.663153
"NYG"	"JAC"	2002	9	"KC-2000"	59.7	6.096431	1	1995	1972	7.807715
"NYJ"	"LAC"	2002	9	"CP-0900"	38.4	6.320711	18	2000	1976	6.455974
"OAK"	"SF"	2002	9	"RG-0200"	50	4.66369	98	1987	1965	3.871378
"PHI"	"CHI"	2002	9	"DM-2200"	72.5	4.393968	2	1999	1976	7.649599
"PIT"	"CLE"	2002	9	"TM-0200"	85	4.769919	25	1992	1971	6.048151
"SEA"	"WAS"	2002	9	"MH-1600"	72.1	4.431757	187	1998	1975	3.696125
"SF"	"OAK"	2002	9	"JG-0600"	83	5.363622	0	1999	1970	3
"TB"	"MIN"	2002	9	"BJ-1400"	53.2	7.84163	227	1992	1968	3.410072
"TEN"	"IND"	2002	9	"SM-2400"	41.4	4.076701	3	1995	1973	7.557323
"WAS"	"SEA"	2002	9	"SM-0900"	53.4	4.795081	0	1996	1970	3
"ARI"	"SEA"	2002	10	"JP-3200"	50.1	5.776993	42	1997	1974	5.299015
"ATL"	"PIT"	2002	10	"MV-0300"	78.8	5.94699	1	2001	1980	7.807715
"BAL"	"CIN"	2002	10	"JB-3800"	53.9	6.115123	166	1992	1970	3.727552
"CAR"	"NO"	2002	10	"RP-0500"	68	5.747015	141	1989	1966	3.720037
"CHI"	"NE"	2002	10	"CC-1400"	23	4.850787	76	1988	1965	4.134471
"CHI"	"NE"	2002	10	"JM-4500"	37	4.86823	178	1995	1971	3.719557
"CIN"	"BAL"	2002	10	"JK-1500"	65.2	5.449011	0	1997	1972	3
"DEN"	"OAK"	2002	10	"BG-1900"	51.7	4.695644	91	1998	1975	3.924745
"DET"	"GB"	2002	10	"JH-1700"	26.5	5.403085	3	2002	1978	7.557323
"GB"	"DET"	2002	10	"BF-0100"	53.2	6.917683	33	1991	1969	5.677783
"GB"	"DET"	2002	10	"DP-0800"	.5	2.676325	0	1993	1968	3
"HOU"	"TEN"	2002	10	"DC-0700"	62	4.073664	1	2002	1979	7.807715
"IND"	"PHI"	2002	10	"PM-0200"	45	8.751674	1	1998	1976	7.807715
"JAC"	"WAS"	2002	10	"MB-4500"	57.1	5.148357	118	1993	1970	3.766246
"KC"	"SF"	2002	10	"TG-1600"	46	5.942704	222	1993	1970	3.468181
"LAC"	"LAR"	2002	10	"DB-3800"	50	4.975993	32	2001	1979	5.704956
"LAR"	"LAC"	2002	10	"MB-4800"	63	7.974516	168	2002	1977	3.730531
"MIA"	"NYJ"	2002	10	"RL-1400"	54	5.336584	0	1996	1972	3
"MIN"	"NYG"	2002	10	"DC-4400"	46	4.113533	11	1999	1977	6.92533
"MIN"	"NYG"	2002	10	"TB-1900"	11	13.83882	0	2001	1972	3
"NE"	"CHI"	2002	10	"TB-2300"	73.9	5.577057	199	2000	1977	3.663153
"NO"	"CAR"	2002	10	"AB-2900"	64	5.601412	131	2000	1976	3.706278
"NO"	"CAR"	2002	10	"JD-1400"	1	.2106901	0	1999	1975	3
"NYG"	"MIN"	2002	10	"KC-2000"	70.8	6.360433	1	1995	1972	7.807715
"NYJ"	"MIA"	2002	10	"CP-0900"	57	4.637616	18	2000	1976	6.455974
"OAK"	"DEN"	2002	10	"RG-0200"	41.3	7.957298	98	1987	1965	3.871378
"PHI"	"IND"	2002	10	"DM-2200"	50	5.027222	2	1999	1976	7.649599
"PIT"	"ATL"	2002	10	"TM-0200"	84.9	7.680553	25	1992	1971	6.048151
"SEA"	"ARI"	2002	10	"MH-1600"	44.8	7.053456	187	1998	1975	3.696125
"SF"	"KC"	2002	10	"JG-0600"	69	4.888663	0	1999	1970	3
"TEN"	"HOU"	2002	10	"SM-2400"	57	4.659647	3	1995	1973	7.557323
"WAS"	"JAC"	2002	10	"PR-0100"	5	1.169918	32	2002	1979	5.704956
"WAS"	"JAC"	2002	10	"SM-0900"	54	4.764572	0	1996	1970	3
"ARI"	"PHI"	2002	11	"JP-3200"	43.5	4.172387	42	1997	1974	5.299015
"ATL"	"NO"	2002	11	"MV-0300"	61	4.510269	1	2001	1980	7.807715
"BAL"	"MIA"	2002	11	"JB-3800"	47.6	3.212421	166	1992	1970	3.727552
"BUF"	"KC"	2002	11	"DB-2600"	64	5.608856	1	1993	1972	7.807715
"CAR"	"TB"	2002	11	"RP-0500"	60.8	4.460724	141	1989	1966	3.720037
"CHI"	"LAR"	2002	11	"CC-1400"	64	3.293479	76	1988	1965	4.134471
"CIN"	"CLE"	2002	11	"JK-1500"	53	6.745796	0	1997	1972	3
"CLE"	"CIN"	2002	11	"TC-2600"	71	5.377669	1	1999	1977	7.807715
"DAL"	"IND"	2002	11	"CH-4900"	44.6	3.900682	0	2002	1977	3
"DEN"	"SEA"	2002	11	"SB-0700"	8.1	6.07865	110	1987	1965	3.814338
"DEN"	"SEA"	2002	11	"BG-1900"	52	6.825016	91	1998	1975	3.924745
"DET"	"NYJ"	2002	11	"JH-1700"	47.8	5.423	3	2002	1978	7.557323
"GB"	"MIN"	2002	11	"BF-0100"	61	5.87237	33	1991	1969	5.677783
"HOU"	"JAC"	2002	11	"DC-0700"	62	4.280029	1	2002	1979	7.807715
"IND"	"DAL"	2002	11	"PM-0200"	68	5.107706	1	1998	1976	7.807715
"JAC"	"HOU"	2002	11	"MB-4500"	57.6	5.630698	118	1993	1970	3.766246
"KC"	"BUF"	2002	11	"TG-1600"	58	5.552129	222	1993	1970	3.468181
"LAC"	"SF"	2002	11	"DB-3800"	78	5.607189	32	2001	1979	5.704956
"LAR"	"CHI"	2002	11	"KW-0500"	3	1.657011	0	1998	1971	3
"LAR"	"CHI"	2002	11	"MB-4800"	57	6.323678	168	2002	1977	3.730531
"MIA"	"BAL"	2002	11	"RL-1400"	57.6	5.575763	0	1996	1972	3
"MIN"	"GB"	2002	11	"DC-4400"	64.2	6.286979	11	1999	1977	6.92533
"NE"	"OAK"	2002	11	"TB-2300"	50.9	3.922016	199	2000	1977	3.663153
"NO"	"ATL"	2002	11	"AB-2900"	53.2	6.099274	131	2000	1976	3.706278
"NYG"	"WAS"	2002	11	"KC-2000"	84	3.497114	1	1995	1972	7.807715
"NYJ"	"DET"	2002	11	"CP-0900"	61.1	6.215071	18	2000	1976	6.455974
"OAK"	"NE"	2002	11	"RG-0200"	66	5.687819	98	1987	1965	3.871378
"PHI"	"ARI"	2002	11	"DM-2200"	58.3	6.985362	2	1999	1976	7.649599
"PIT"	"TEN"	2002	11	"TM-0200"	40.2	5.168225	25	1992	1971	6.048151
"PIT"	"TEN"	2002	11	"KS-2300"	5.8	9.546148	60	1995	1972	4.682622
"SEA"	"DEN"	2002	11	"MH-1600"	53.2	3.550294	187	1998	1975	3.696125
"SF"	"LAC"	2002	11	"JG-0600"	75	6.378997	0	1999	1970	3
"TB"	"CAR"	2002	11	"BJ-1400"	69	4.93595	227	1992	1968	3.410072
"TEN"	"PIT"	2002	11	"SM-2400"	59.3	5.938273	3	1995	1973	7.557323
"WAS"	"NYG"	2002	11	"SM-0900"	58	2.998627	0	1996	1970	3
"ARI"	"OAK"	2002	12	"JP-3200"	45	5.039465	42	1997	1974	5.299015
"ATL"	"CAR"	2002	12	"MV-0300"	31.1	8.028512	1	2001	1980	7.807715
"ATL"	"CAR"	2002	12	"DJ-1800"	.7	2.630317	0	2000	1977	3
"BAL"	"TEN"	2002	12	"JB-3800"	52	3.896338	166	1992	1970	3.727552
"BUF"	"NYJ"	2002	12	"AV-0200"	.1	2.433525	216	1993	1970	3.539205
"BUF"	"NYJ"	2002	12	"DB-2600"	52.5	4.937682	1	1993	1972	7.807715
"CAR"	"ATL"	2002	12	"RF-0100"	.6	2.413445	137	2002	1978	3.709267
"CAR"	"ATL"	2002	12	"CW-1300"	1.1	2.973812	106	2001	1972	3.8407
"CAR"	"ATL"	2002	12	"RP-0500"	22.7	2.114487	141	1989	1966	3.720037
"CHI"	"DET"	2002	12	"JM-4500"	47	5.761601	178	1995	1971	3.719557
"CHI"	"DET"	2002	12	"CC-1400"	32	4.451761	76	1988	1965	4.134471
"CIN"	"PIT"	2002	12	"JK-1500"	61	6.029203	0	1997	1972	3
"CLE"	"NO"	2002	12	"TC-2600"	58	5.737025	1	1999	1977	7.807715
"DAL"	"JAC"	2002	12	"CH-4900"	57	7.037983	0	2002	1977	3
"DEN"	"IND"	2002	12	"SB-0700"	48	5.849144	110	1987	1965	3.814338
"DET"	"CHI"	2002	12	"JH-1700"	71	4.327695	3	2002	1978	7.557323
"GB"	"TB"	2002	12	"BF-0100"	60.4	4.311193	33	1991	1969	5.677783
"HOU"	"NYG"	2002	12	"DC-0700"	63	3.24429	1	2002	1979	7.807715
"IND"	"DEN"	2002	12	"PM-0200"	84	4.372517	1	1998	1976	7.807715
"JAC"	"DAL"	2002	12	"MB-4500"	67	4.962241	118	1993	1970	3.766246
"KC"	"SEA"	2002	12	"TG-1600"	60.2	8.859104	222	1993	1970	3.468181
"LAC"	"MIA"	2002	12	"DB-3800"	31.2	3.751368	32	2001	1979	5.704956
"LAR"	"WAS"	2002	12	"KW-0500"	67	5.540569	0	1998	1971	3
"MIA"	"LAC"	2002	12	"RL-1400"	52.1	5.456809	0	1996	1972	3
"MIN"	"NE"	2002	12	"DC-4400"	76.6	6.201418	11	1999	1977	6.92533
"NE"	"MIN"	2002	12	"TB-2300"	63.8	5.256238	199	2000	1977	3.663153
"NO"	"CLE"	2002	12	"AB-2900"	63	5.768122	131	2000	1976	3.706278
"NYG"	"HOU"	2002	12	"KC-2000"	69	5.469484	1	1995	1972	7.807715
"NYJ"	"BUF"	2002	12	"CP-0900"	51	5.824021	18	2000	1976	6.455974
"OAK"	"ARI"	2002	12	"RG-0200"	60.8	6.851694	98	1987	1965	3.871378
"PHI"	"SF"	2002	12	"AF-0300"	3.8	2.502942	155	2001	1977	3.726704
"PHI"	"SF"	2002	12	"KD-0600"	46.1	6.848941	207	1998	1973	3.618445
"PIT"	"CIN"	2002	12	"KS-2300"	60	6.609961	60	1995	1972	4.682622
"SEA"	"KC"	2002	12	"MH-1600"	65	8.113559	187	1998	1975	3.696125
"SF"	"PHI"	2002	12	"TR-0100"	1.7	5.132781	212	2000	1977	3.575995
"SF"	"PHI"	2002	12	"JG-0600"	57.9	4.590465	0	1999	1970	3
"TB"	"GB"	2002	12	"RJ-1200"	16	3.026451	99	1995	1973	3.92157
"TB"	"GB"	2002	12	"BJ-1400"	38.8	4.83721	227	1992	1968	3.410072
"TEN"	"BAL"	2002	12	"SM-2400"	75	5.57069	3	1995	1973	7.557323
"WAS"	"LAR"	2002	12	"DW-5000"	62	5.778531	99	1997	1974	3.92157
"ARI"	"KC"	2002	13	"JM-2900"	.8	1.72743	81	2002	1979	4.034532
"ARI"	"KC"	2002	13	"JP-3200"	34.5	3.064483	42	1997	1974	5.299015
"ATL"	"MIN"	2002	13	"MV-0300"	59	6.381402	1	2001	1980	7.807715
"BAL"	"CIN"	2002	13	"JB-3800"	51	5.096601	166	1992	1970	3.727552
"BUF"	"MIA"	2002	13	"DB-2600"	59.9	6.783841	1	1993	1972	7.807715
"CAR"	"CLE"	2002	13	"RF-0100"	4	3.161772	137	2002	1978	3.709267
"CAR"	"CLE"	2002	13	"RP-0500"	50	4.931772	141	1989	1966	3.720037
"CHI"	"GB"	2002	13	"HB-0400"	.1	45.16992	0	2002	1975	3
"CHI"	"GB"	2002	13	"JM-4500"	54.4	4.562426	178	1995	1971	3.719557
"CIN"	"BAL"	2002	13	"JK-1500"	75	5.181555	0	1997	1972	3
"CLE"	"CAR"	2002	13	"TC-2600"	58	4.557632	1	1999	1977	7.807715
"DAL"	"WAS"	2002	13	"CH-4900"	65	4.943762	0	2002	1977	3
"DEN"	"LAC"	2002	13	"SB-0700"	70	6.079801	110	1987	1965	3.814338
